Property Name,SBU,Brand,UID,REGULATOR,DEPARTMENT,CATEGORY,DOCTYPE,permitType,Renewable,Expiration,Ageing Type,Ageing Days,Active ItemID,Upload,Applicable,PM,OM,BH,Queued,Validated,Reject
Amaia Scapes Bauan,RBG,AMAIA,1001,BFP,Engineering,Government,Certificate,BFP | Fire Drill Certificate,-,-,-,-,-,No Upload,1.0,Kristine Relosa,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1116,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Maintenance,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1119,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Security,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1120,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1125,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Housekeeping,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1126,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Maintenance,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1129,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Security,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1130,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1135,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Housekeeping,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1136,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Maintenance,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1139,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Security,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1140,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1145,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Housekeeping,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1146,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Maintenance,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1149,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Security,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1150,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1155,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Housekeeping,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1156,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Maintenance,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1159,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health Committee (OSHCOM)_Security,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1160,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1165,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Housekeeping,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1166,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Maintenance,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1169,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | Safety Officer_Security,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1174,FIDELITY,Admin and Governance,Operation,INSURANCES,FB | Administrative Assistant Contract Fidelity Bond (FB),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1183,INSURANCES,Admin and Governance,Operation,INSURANCES,INSURANCE| Property Fire Insurance,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1184,INSURANCES,Admin and Governance,Operation,INSURANCES,INSURANCE| Property's CGLI/COMMAR/CARI,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1185,MUNICIPAL / LGU,Admin and Governance,Government,Permit/Certificate,LGU | Barangay Clearance,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1186,MUNICIPAL / LGU,Admin and Governance,Government,Permit,LGU | Business/Mayors Permit,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1187,MUNICIPAL / LGU,Admin and Governance,Government,Certificate,LGU | Community Tax Certificate,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1189,MUNICIPAL / LGU,Admin and Governance,Government,Permit,LGU | Health/Sanitary Permit,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1190,LGU,Finance,Government,Forms,LGU | Real Property Tax (RPT),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1207,NPC,Admin and Governance,Government,Certificate,NPC | Data Privacy Officer (DPO) Appointment,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1208,NPC,Admin and Governance,Government,Certificate,NPC | Registration of all systems to National Privacy Commission (NPC),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1209,NWRB,Engineering,Government,Test Result,NWRB | Annual Physical Water Testing,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1212,NWRB,Engineering,Government,Test Result,NWRB | Monthly Potability Test,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1214,OBO,Engineering,Government,Permit,OBO | Building Permit,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1215,OBO,Engineering,Government,Certificate,OBO | Certificate of Annual Inspection/Building,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1231,OBO,Engineering,Government,Permit,OBO | Certificate of Electrical Inspection (CEI),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1232,OBO,Engineering,Government,Permit,OBO | Occupancy Permit,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1233,OBO,Engineering,Government,Permit,OBO | Permit to Operate - Electrical,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1393,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Administrative Assistant Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1397,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | House Keeping Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1398,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Maintenance Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1401,PERFORMANCE BOND,Admin and Governance,Operation,INSURANCES,PB | Security Contract Performance Bond (PB),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1402,PNP,Security,Government,License; with Attestation,PNP | Agency Firearm License with Duty Detail Order (DDO) (Per Person),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1403,PNP,Security,Government,Certificate; received by DOLE,PNP | Security first aider: Standard/ Occupational First Aid and Basic Life Support-CPR/AED from Red Cross/BFP/DOH or TESDA,-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1404,PNP,Security,Government,License; with Attestation,PNP | Security Guard Radio License from NTC (per Person),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1405,PNP,Security,Government,License; with Attestation,PNP | SOSIA Security Agency License to Operate (Per Detachment),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes Capas,RBG,AMAIA,1406,PNP,Security,Government,License; with Attestation,PNP | SOSIA Security License (per security guard),-,-,-,-,-,No Upload,1.0,Mina Mario,Dennis Orduna,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1001,BFP,Engineering,Government,Certificate,BFP | Fire Drill Certificate,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1002,BFP,Engineering,Government,Certificate,BFP | Fire Safety Inspection Certificate (FSIC) - Annual,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1003,BFP,Engineering,Government,Certificate,BFP | Fire Safety Inspection Certificate (FSIC) - Occupancy,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1006,BIR,Finance,Government,Forms,BIR | 0619-E - Monthly Remittance Form for Creditable Income Taxes Withheld (Expanded),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1010,BIR,Finance,Government,Forms,BIR  | 1604-E - Annual Information Return of Creditable Income Taxes Withheld (Expanded),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1011,BIR,Finance,Government,Forms,BIR  | 1702RT - Annual Income Tax Return,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1012,BIR,Finance,Government,Forms,BIR  | 1905  Manual Books - Annual Registration of Books of Accounts,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1016,BIR,Finance,Government,Forms,BIR  | 2550 - Quarterly Value Added Tax Return (VAT),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1019,BIR,Finance,Government,Certificate,BIR | BIR Permit - Certificate of Registration (COR),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1020,BIR,Finance,Government,Forms,BIR  | Income Tax Return - Quarterly,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1022,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | Administrative Assistant Contract Comprehensive General Liability (CGLI),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1026,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | House Keeping Contract Comprehensive General Liability (CGLI),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1027,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | Maintenance Contract Comprehensive General Liability (CGLI),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1030,CGLI,Admin and Governance,Operation,INSURANCES,CGLI | Security Contract Comprehensive General Liability (CGLI),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1031,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | Administrative Assistant Manpower Contract,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1036,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | House Keeping Manpower Contract,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1037,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | Maintenance Manpower Contract,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1040,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | Property Management Contract,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1042,CONTRACTS,Admin and Governance,Operation,CONTRACTS,CONTRACT | Security Manpower Contract,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1044,DENR,Engineering,Government,Report,DENR | Compliance Monitoring Report (CMR),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1045,DENR,Engineering,Government,Report,DENR | DENR Self Monitoring Report  (SMR),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1046,DENR,Engineering,Government,Certificate,DENR | Discharge Permit - Annual,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1049,DENR,Engineering,Government,Certificate,DENR | Environmental Compliance Certificate (ECC),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1052,DENR,Engineering,Government,Permit,DENR | Haz-Waste Gen ID (start with OL-G),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1053,DENR,Engineering,Government,Report,DENR | Haz-Waste ID,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1054,DENR,Engineering,Government,Room,DENR | HazWaste Room,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1056,DENR,Engineering,Government,Permit,DENR | Managing Head,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1057,DENR,Engineering,Government,Room,DENR | MRF Room,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1074,DENR,Engineering,Government,Certificate; with appointment letter ; application form,DENR | Property Pollution Control Officer (PCO),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1085,DENR,Engineering,Government,Test Result,DENR | Water Discharge (Effluent Test result),-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1090,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1095,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Housekeeping,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1096,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Maintenance,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1099,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Annual Wair_Security,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1100,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1105,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Housekeeping,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1106,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Maintenance,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1109,DOLE,Admin and Governance,Government,Certificate,DOLE | DO 174_Security,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1110,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1114,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Condo Corp/HOA,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1115,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Housekeeping,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1116,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Maintenance,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1119,DOLE,Admin and Governance,Government,Certificate; received by DOLE,DOLE | Establishment Registration (Rule 1020)_Security,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1120,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1125,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Housekeeping,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1126,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Maintenance,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1129,DOLE,Admin and Governance,Government,Certificate; with appointment letter ; received by DOLE,DOLE | First Aider_Security,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1130,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1135,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Housekeeping,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1136,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Maintenance,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1139,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Medical Record_Security,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1140,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Administrative Assistant,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1145,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Housekeeping,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1146,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Maintenance,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
Amaia Scapes General Trias,RBG,AMAIA,1149,DOLE,Admin and Governance,Government,Report; received by DOLE,DOLE | Occupational Safety and Health (OSH) Program_Security,-,-,-,-,-,No Upload,1.0,Jerico Villarena,Marco Dolor,Cherry Octavo,0,0,0
